Episodes_trained,Iteration,Epoch,Episode,Critic_loss,Actor_loss,Entropy
852,1,18,2,293.71234130859375,20.29566192626953,1.897961974143982
853,1,18,3,757.8355712890625,32.54133224487305,1.8966395854949951
854,1,18,4,924.8284912109375,32.104915618896484,1.896501898765564
855,1,18,5,484.3787841796875,29.02694320678711,1.896329641342163
856,1,18,6,255.79519653320312,19.134323120117188,1.8960586786270142
857,1,18,7,1132.403076171875,33.1881103515625,1.8963019847869873
858,1,18,8,292.1120300292969,26.6964054107666,1.8968160152435303
859,1,18,9,653.4658813476562,29.562942504882812,1.896309494972229
860,1,18,10,595.4813842773438,30.121437072753906,1.8958812952041626
861,1,18,11,863.826416015625,0.24333077669143677,1.8973512649536133
862,1,18,12,904.9461669921875,33.590965270996094,1.8954168558120728
863,1,18,13,689.4312744140625,30.835195541381836,1.8952914476394653
864,1,18,14,587.8308715820312,27.747051239013672,1.8963345289230347
865,1,18,15,626.4716186523438,30.110265731811523,1.897402048110962
866,1,18,16,466.0898132324219,28.548078536987305,1.8960292339324951
867,1,18,17,409.88226318359375,27.388622283935547,1.8968034982681274
868,1,18,18,849.04296875,32.25,1.8958799839019775
869,1,18,19,548.8011474609375,5.176839351654053,1.8985729217529297
870,1,18,20,744.021240234375,31.254783630371094,1.897063136100769
871,1,18,21,338.0329895019531,25.148237228393555,1.8971747159957886
872,1,18,22,684.9564208984375,30.734272003173828,1.896722674369812
873,1,18,23,241.76019287109375,16.228221893310547,1.897270679473877
874,1,18,24,262.4519958496094,13.43426513671875,1.8963037729263306
875,1,18,25,177.935791015625,20.760173797607422,1.8958544731140137
876,1,18,26,770.298828125,30.62859535217285,1.8958255052566528
877,1,18,27,367.22686767578125,24.21019172668457,1.8958243131637573
878,1,18,28,663.0119018554688,29.170202255249023,1.895810842514038
879,1,18,29,377.5122375488281,24.637666702270508,1.8973956108093262
880,1,18,30,233.5638885498047,15.918323516845703,1.8969874382019043
881,1,18,31,871.56884765625,32.6897087097168,1.8957215547561646
882,1,18,32,502.5137023925781,6.7396440505981445,1.8983582258224487
883,1,18,33,782.079345703125,31.747495651245117,1.895989179611206
884,1,18,34,694.330810546875,30.191682815551758,1.897066593170166
885,1,18,35,405.5370788574219,8.37277603149414,1.8979570865631104
886,1,18,36,257.2257995605469,19.633012771606445,1.8962785005569458
887,1,18,37,274.4993896484375,14.90090560913086,1.8970481157302856
888,1,18,38,553.8014526367188,6.074615478515625,1.8996976613998413
889,1,18,39,573.9356079101562,29.082679748535156,1.8955519199371338
890,1,18,40,344.8806457519531,24.70078468322754,1.8965035676956177
891,1,18,41,758.8364868164062,29.80292510986328,1.8971142768859863
892,1,18,42,537.0474243164062,30.145153045654297,1.8966752290725708
893,1,18,43,892.226318359375,32.285858154296875,1.8956897258758545
894,1,18,44,422.9609375,27.337583541870117,1.8964662551879883
895,1,18,45,214.9640655517578,21.318378448486328,1.8946948051452637
896,1,18,46,380.1850280761719,27.22454071044922,1.897902488708496
897,1,18,47,409.339111328125,16.601625442504883,1.8973196744918823
898,1,18,48,738.0496215820312,32.147071838378906,1.8962880373001099
899,1,18,49,730.9159545898438,31.351320266723633,1.896390676498413
900,1,18,50,855.9620971679688,32.542118072509766,1.8959919214248657
901,1,19,1,722.322509765625,28.527326583862305,1.8773752450942993
902,1,19,2,297.2554626464844,19.642868041992188,1.8793444633483887
903,1,19,3,822.401123046875,32.17184829711914,1.8774923086166382
904,1,19,4,998.3945922851562,31.065135955810547,1.877357840538025
905,1,19,5,532.6923217773438,26.777193069458008,1.8773902654647827
906,1,19,6,224.5995330810547,18.425472259521484,1.8766547441482544
907,1,19,7,1222.7314453125,31.673683166503906,1.8769694566726685
908,1,19,8,311.884033203125,26.257020950317383,1.8775418996810913
909,1,19,9,717.7731323242188,28.223121643066406,1.8771170377731323
910,1,19,10,655.7015380859375,28.653785705566406,1.8766261339187622
911,1,19,11,758.578125,0.1907833367586136,1.878484845161438
912,1,19,12,979.9974975585938,33.081199645996094,1.8759311437606812
913,1,19,13,750.1043701171875,29.357728958129883,1.8758113384246826
914,1,19,14,631.8077392578125,25.685941696166992,1.8773421049118042
915,1,19,15,687.43603515625,28.18994903564453,1.8785920143127441
916,1,19,16,512.746337890625,27.643592834472656,1.8767650127410889
917,1,19,17,427.9232482910156,28.099842071533203,1.8779051303863525
918,1,19,18,928.7910766601562,31.295713424682617,1.8765138387680054
919,1,19,19,475.43548583984375,4.098458290100098,1.8805323839187622
920,1,19,20,815.5125122070312,29.7957820892334,1.878149390220642
921,1,19,21,365.4468078613281,23.645784378051758,1.8783810138702393
922,1,19,22,746.4992065429688,29.248153686523438,1.8776216506958008
923,1,19,23,208.63616943359375,15.2860107421875,1.8784703016281128
924,1,19,24,218.41481018066406,12.700414657592773,1.8771295547485352
925,1,19,25,165.44509887695312,18.94598388671875,1.8761543035507202
926,1,19,26,836.5237426757812,29.92232894897461,1.8764944076538086
927,1,19,27,401.5267639160156,22.25104331970215,1.876453161239624
928,1,19,28,728.9865112304688,27.82683563232422,1.8765952587127686
929,1,19,29,406.2946472167969,23.457239151000977,1.8786532878875732
930,1,19,30,203.5463409423828,15.501669883728027,1.8784195184707642
931,1,19,31,952.2045288085938,32.043800354003906,1.876334547996521
932,1,19,32,435.3832702636719,6.906599044799805,1.880664587020874
933,1,19,33,853.3289794921875,30.568439483642578,1.8767715692520142
934,1,19,34,757.2555541992188,29.607248306274414,1.878089427947998
935,1,19,35,346.56805419921875,7.4884748458862305,1.8791332244873047
936,1,19,36,244.40838623046875,19.53281593322754,1.87706458568573
937,1,19,37,230.79925537109375,14.205305099487305,1.8787239789962769
938,1,19,38,481.434814453125,5.8045735359191895,1.88197922706604
939,1,19,39,631.34130859375,26.790328979492188,1.8762073516845703
940,1,19,40,362.1873779296875,23.419754028320312,1.877541422843933
941,1,19,41,829.567626953125,28.656261444091797,1.8783413171768188
942,1,19,42,590.2598266601562,28.866540908813477,1.8776335716247559
943,1,19,43,972.223388671875,31.47113609313965,1.8763670921325684
944,1,19,44,466.9903564453125,25.665124893188477,1.8772168159484863
945,1,19,45,210.1262969970703,20.1556453704834,1.8746929168701172
946,1,19,46,414.55126953125,25.513214111328125,1.8794418573379517
947,1,19,47,366.8887023925781,16.457223892211914,1.878506064414978
948,1,19,48,810.308349609375,29.987953186035156,1.8771426677703857
949,1,19,49,800.1011962890625,30.007509231567383,1.8773573637008667
950,1,19,50,931.12744140625,32.42123031616211,1.8765428066253662
951,1,20,1,676.4133911132812,28.273252487182617,1.8710036277770996
952,1,20,2,294.7289733886719,19.451051712036133,1.8732026815414429
953,1,20,3,772.89794921875,32.057926177978516,1.8711472749710083
954,1,20,4,941.3594360351562,30.98770523071289,1.8709813356399536
955,1,20,5,494.8145751953125,26.439281463623047,1.8710250854492188
956,1,20,6,246.26890563964844,18.27332878112793,1.8702551126480103
957,1,20,7,1152.6273193359375,31.20614242553711,1.8705576658248901
958,1,20,8,296.0549621582031,26.043495178222656,1.8711817264556885
959,1,20,9,668.2267456054688,28.0052547454834,1.8707389831542969
960,1,20,10,608.83154296875,28.38446617126465,1.8701709508895874
961,1,20,11,814.0938110351562,0.19895650446414948,1.8729745149612427
962,1,20,12,922.8603515625,32.7861213684082,1.8694257736206055
963,1,20,13,702.654296875,29.12458038330078,1.8692631721496582
964,1,20,14,597.88720703125,25.266958236694336,1.8709629774093628
965,1,20,15,639.9179077148438,28.097763061523438,1.8723409175872803
966,1,20,16,476.7872619628906,27.393075942993164,1.8703486919403076
967,1,20,17,413.66790771484375,27.848873138427734,1.871623158454895
968,1,20,18,868.5809326171875,31.100675582885742,1.870092511177063
969,1,20,19,524.1000366210938,3.9661800861358643,1.8747469186782837
970,1,20,20,760.069091796875,29.653242111206055,1.8718388080596924
971,1,20,21,343.3042297363281,23.532615661621094,1.8721390962600708
972,1,20,22,699.2703857421875,28.9345703125,1.8712769746780396
973,1,20,23,231.96768188476562,15.018531799316406,1.8722203969955444
974,1,20,24,250.56454467773438,12.662270545959473,1.8707678318023682
975,1,20,25,173.8894805908203,18.788488388061523,1.8696681261062622
976,1,20,26,785.6004028320312,29.683555603027344,1.870036005973816
977,1,20,27,374.0639953613281,22.030458450317383,1.8699911832809448
978,1,20,28,678.5074462890625,27.569656372070312,1.870174765586853
979,1,20,29,384.11859130859375,23.336395263671875,1.8724219799041748
980,1,20,30,224.9961700439453,15.357440948486328,1.872196078300476
981,1,20,31,890.357177734375,31.824369430541992,1.8698703050613403
982,1,20,32,482.01544189453125,6.857270240783691,1.8747899532318115
983,1,20,33,798.418701171875,30.274961471557617,1.8703360557556152
984,1,20,34,708.5324096679688,29.350454330444336,1.871797800064087
985,1,20,35,387.3157043457031,7.315107345581055,1.8731337785720825
986,1,20,36,252.83290100097656,19.372549057006836,1.8707143068313599
987,1,20,37,263.2366638183594,14.189579010009766,1.8724931478500366
988,1,20,38,526.2603149414062,5.71566915512085,1.8764688968658447
989,1,20,39,587.1591186523438,26.4350528717041,1.8697328567504883
990,1,20,40,347.8162841796875,23.048471450805664,1.871237874031067
991,1,20,41,774.916259765625,28.445432662963867,1.8720779418945312
992,1,20,42,548.9696655273438,28.626205444335938,1.8712620735168457
993,1,20,43,910.0772705078125,31.218915939331055,1.8698914051055908
994,1,20,44,432.9468078613281,25.375221252441406,1.870854139328003
995,1,20,45,213.09085083007812,19.969764709472656,1.8680529594421387
996,1,20,46,387.4842529296875,25.43425178527832,1.8732924461364746
997,1,20,47,398.2779846191406,16.087535858154297,1.8723115921020508
998,1,20,48,754.4307250976562,29.89931869506836,1.8707375526428223
999,1,20,49,746.2037353515625,29.69631576538086,1.8709912300109863
1000,1,20,50,872.9078369140625,32.28078842163086,1.8701128959655762
